ontology_filename,search_query,result_type,title,url,snippet,relevance_score,match_type
ph,"""Project Haystack"" ontology",paper,Type Checking Project Haystack Grids using JSON Schema and ...,https://arxiv.org/pdf/2606.24891v1,"Project Haystack is a building ontology that is widely adopted due to its flexible, tag-based semantic model, openness, and extensibility, but suffers from ambiguous tag usage and limited automated validation.",0.78,exact_ontology
ph,"""Project Haystack"" ontology",paper,(PDF) Comparison of Brick and Project Haystack to Support Smart...,https://www.researchgate.net/publication/360539119_Comparison_of_Brick_and_Project_Haystack_to_Support_Smart_Building_Applications,"As the Building Automation System (BAS) industry considers Brick and Project Haystack ontologies for such applications, this paper provides a quantitative comparison of their completeness ...",0.7772727272727272,exact_ontology
ph,"""Project Haystack"" IoT Sensors/Actuators ontology",paper,Project Haystack Connections Magazine Issue 6 Fall 2019,https://www.johnsoncontrols.sg/-/media/project/jci-global/johnson-controls/us-region/united-states-johnson-controls/campaigns/facility-explorer/documents/project-haystack-connections-magazine-issue-7-spring-2020_facility-explorer.pdf,elcome to the Spring 2020 issue of the Project Haystack Connections Magazine. It is a true testament to the mission that the Haystack Community is committed to and highlights many of the accomplishments that have been made over the past six months.,0.775,exact_ontology
ph,"""Project Haystack"" IoT Sensors/Actuators ontology",other,Project Haystack: Making sense of data created by Smart Buildings,https://www.j2inn.com/blog/project-haystack-making-sense-of-data,This article is about Project haystack and using semantic tagging to make sense of data created by smart buildings.,0.7714285714285715,exact_ontology
rdo,"""Roof Damage Ontology"" ontology",official_namespace,Roof Damage Ontology,https://w3id.org/rdo#,"This ontology provides a semantic framework for representing roof condition inspection information, including roofs and roof pitches, inspections, orthophotos, and image-derived defect observations.",0.9,exact_ontology
renp,"""Renovation Processes and Work Orders Ontology"" ontology",documentation,Renovation Process Ontology,http://bimerr.iot.linkeddata.es/def/renovation-process#,Process ontology developed in the context of building renovation. It models renovation related workflows tasks relationships and temporal aspects enabling semantic description analysis and coordination of renovation processes within BIM based project environments.,0.8928571428571429,exact_ontology
renp,"""http://bimerr.iot.linkeddata.es/def/renovation-process""",documentation,Renovation Process Ontology,https://bimerr.iot.linkeddata.es/def/renovation-process/,"Cite as: Serge Chávez-Feria, María Poveda-Villalón. Renovation Process Ontology. Revision: 1.1.0.",0.7833333333333333,exact_ontology
renp,"""http://bimerr.iot.linkeddata.es/def/renovation-process""",github_repo,GitHub - oeg-upm/bimerr-renovation-process: Repository for the renovation process ontology.,https://github.com/oeg-upm/bimerr-renovation-process,Repository for the renovation process ontology. Contribute to oeg-upm/bimerr-renovation-process development by creating an account on GitHub.About. Repository for the renovation process ontology. Resources. Readme.,0.78,exact_ontology
safety,"""Safety Ontology"" ontology",documentation,Safety Ontology,https://cogito.iot.linkeddata.es/def/safety#,The COGITO Safety ontology aims at modelling the safety of the construction domain. It models safety related resources facilities and conditions enabling semantic description and integration of safety information within digital construction and monitoring systems.,1.0,exact_ontology
safety,"""Safety Ontology"" Safety ontology",paper,A Core Ontology of Safety Risk Concepts,https://inria.hal.science/hal-01647717/file/430524_1_En_11_Chapter.pdf,"2 Motivation. While we originally strived for a metamodel for our tool support, our motiva-tion for creating such a core ontology soon became more fundamental. In fact, A Core Ontology of Safety Risk Concepts.",0.7928571428571428,exact_ontology
safety,"""Safety Ontology"" ontology",paper,(PDF) Construction safety ontology development and alignment with...,https://www.researchgate.net/publication/357159349_Construction_safety_ontology_development_and_alignment_with_industry_foundation_classes_IFC,"An ontology development method with five steps is adopted. The SRI-Onto organizes safety risk knowledge into seven unified classes (i.e. project, construction activity, risk factor, risk ...",0.7875,exact_ontology
safety,"""Safety Ontology"" Safety ontology",documentation,Ontology-Based Semantic Modeling of Safety Management Knowledge,https://www.academia.edu/123271789/Ontology_Based_Semantic_Modeling_of_Safety_Management_Knowledge,The interaction between safety ontology and Building Information Modeling (BIM) is also explored. A prototype application of ontology-based job hazard analysis and visualization is implemented to further illustrate the applicability and effectiveness of the developed ontology.,0.7875,exact_ontology
safety,"""Safety Ontology"" ontology",paper,Ontology for safety risk identification in metro construction,https://www.researchgate.net/publication/334838305_Ontology_for_safety_risk_identification_in_metro_construction,This study develops a domain ontology (SRI-Onto) to formalize safety risk knowledge in metro construction to support safety risk identification.,0.7875,exact_ontology
safety,"""Safety Ontology"" ontology",github_repo,GitHub - mahsa-teimourikia/Safety-Ontology: This is an ontology for...,https://github.com/mahsa-teimourikia/Safety-Ontology,"For detailed description of the ontology and its development procedure the following publication can be reviewed: Teimourikia, Mahsa and Mariagrazia Fugini.",0.7833333333333333,exact_ontology
safety,"""Safety Ontology"" Safety ontology",paper,A Core Ontology of Safety Risk Concepts | Springer Nature Link,https://link.springer.com/chapter/10.1007/978-3-319-44902-9_11,"We modeled the core of these safety concepts ourselves both in meetings and with tool support, based on the definitions given in the related standards. As a result, this paper presents a small core ontology of safety risk concepts for reconciling the scientific literature with standards.",0.78,exact_ontology
safety,"""Safety Ontology"" ontology",documentation,Construction Safety Ontology Development and Alignment with Industry Foundation Classes (IFC),https://research.manchester.ac.uk/en/publications/construction-safety-ontology-development-and-alignment-with-indus,"The developed ontology, named Safety and Health Exchange (SHE), comprises eight concepts and their relationships required to identify and manage safety risks in the design and planning ...",0.7772727272727272,exact_ontology
safety,"""Safety Ontology"" ontology",other,Tracing the foundations of a conceptual framework for a patient safety ontology,https://researchers.mq.edu.au/en/publications/tracing-the-foundations-of-a-conceptual-framework-for-a-patient-s,Conclusion: The ICPS conceptual framework for patient safety has its origins in existing frameworks and an international consultation process.,0.7772727272727272,exact_ontology
safety,"""Safety Ontology"" ontology",other,Safety Ontology Modeling and Verification on MIS of Ship-Building and Repairing Enterprise,https://itiis.org/digital-library/24528,"Based on the authoritative standards in the field of safety in shipbuilding and repairing enterprise, this paper applied modeling and verification method based on ontology to safety verification ...",0.775,exact_ontology
sao,"""Stream Annotation Ontology"" ontology",other,Stream Annotation Ontology,http://iot.ee.surrey.ac.uk/citypulse/ontologies/sao/sao#,"Representing IoT data streams is an important requirement in semantic stream data applications, as well as in knowledge-based environments for Smart Cities. SAO aims to semantically represent the features of a data stream defining the specifications of an information model on top of Semantic Sensor Networks (SSN), PROV-O and TimeLine Ontologies, and ...",0.9,exact_ontology
sbeo,"""SBEO: Smart Building Evacuation Ontology"" ontology",official_namespace,SBEO: Smart Building Evacuation Ontology,https://w3id.org/sbeo#,"The core SBEO covers the concepts related to the geometry of building, devices and components of the building, route graphs correspondent to the building topology, users’ characteristics and preferences, situational awareness of both building (hazard detection, status of spaces (or routes) in terms of availability and occupancy) and users (tracking, ...",1.0,exact_ontology
sbeo,"""SBEO: Smart Building Evacuation Ontology"" ontology",documentation,SBEO: Smart Building Evacuation Ontology,https://htmlpreview.github.io/?https://raw.githubusercontent.com/qasimkhalid/SBEO/v0.3/docs/index.html,Smart Building Evacuation Ontology (SBEO) couples the information about any building with its occupants such that it can be used in many useful ways.Figure 1 shows the core concepts of Smart Building Evacuation Ontology (SBEO).,0.9,exact_ontology
sbeo,"""SBEO: Smart Building Evacuation Ontology"" ontology",paper,SBEO: Smart Building Evacuation Ontology,http://elib.mi.sanu.ac.rs/files/journals/csis/59/csisn59p51-76.pdf,"1. Smart Building Evacuation Ontology (SBEO) in a nutshell. 5.1. User Model The User Model is used to represent the demographics, physical abilities, and people pref-erences (e.g. type of route or notification means).",0.9,exact_ontology
sbeo,"""SBEO: Smart Building Evacuation Ontology"" ontology",paper,(PDF) SBEO: Smart Building Evacuation Ontology,https://www.researchgate.net/publication/363815613_SBEO_Smart_Building_Evacuation_Ontology,"In this paper, we propose Smart Building Evacuation Ontology (SBEO3), a reusable ontology for indoor spaces, based on three different data models: user, building, and context.",0.875,exact_ontology
sbeo,"""SBEO: Smart Building Evacuation Ontology"" Safety ontology",other,SBEO: Smart Building Evacuation Ontology,https://burjcdigital.urjc.es/items/fdc19a19-c5e4-433b-8201-0b909e73a58d,Semantically rich depiction of the concepts for context-aware indoor routing brings appealing benefits for the safety of occupants of smart spaces in emergency evacuation.,0.875,exact_ontology
